SampleLocation,sars_gcl,Collected,Result,copies_per_day_per_person
WG_Seaview,22699,2022-03-25,Detected,10162968
WG_Seaview,69776,2022-03-28,Detected,31240639
WG_Seaview,67846,2022-03-30,Detected,30376524
WG_Seaview,71240.42,2022-04-01,Detected,31896300
WG_Seaview,22173.52,2022-04-04,Detected,9927696
WG_Seaview,54095.8,2022-04-06,Detected,24220181
WG_Seaview,46955.42,2022-04-08,Detected,21023236
WG_Seaview,30404.08,2022-04-11,Detected,13612744
WG_Seaview,40767.76,2022-04-13,Detected,18252850
WG_Seaview,48167.27,2022-04-20,Detected,21565814
WG_Seaview,50263.51,2022-04-22,Detected,22504359
WG_Seaview,35386.96,2022-04-27,Detected,15843717
WG_Seaview,31738.02,2022-04-29,Detected,14209986
WG_Seaview,18452.51,2022-05-02,Detected,8261697
WG_Seaview,23183,2022-05-04,Detected,10379668
WG_Seaview,45753.28,2022-05-06,Detected,20485004
WG_Seaview,26769.76,2022-05-09,Detected,11985559
WG_Seaview,39883.87,2022-05-11,Detected,17857108
WG_Seaview,15339.52,2022-05-13,Detected,6867926
WG_Seaview,14240.22,2022-05-16,Detected,6375739
WG_Seaview,31512.11,2022-05-18,Detected,14108840
WG_Seaview,36766.67,2022-05-20,Detected,16461451
WG_Seaview,21693.78,2022-05-23,Detected,9712903
WG_Seaview,20425.74,2022-05-25,Detected,9145166
WG_Seaview,35900.09,2022-05-27,Detected,16073460
WG_Seaview,34195.26,2022-05-30,Detected,15310160
WG_Seaview,13239.97,2022-06-01,Detected,5927899
WG_Seaview,7738.17,2022-06-03,Detected,3464592
WG_Seaview,19507.18,2022-06-06,Detected,8733902
WG_Seaview,9573.92,2022-06-08,Detected,4286507
WG_Seaview,6711.88,2022-06-10,Detected,3005093
WG_Seaview,3743.57,2022-06-13,Detected,1676099
WG_Seaview,9478.08,2022-06-15,Detected,4243597
WG_Seaview,18822.08,2022-06-17,Detected,8427164
WG_Seaview,20095.98,2022-06-20,Detected,8997524
WG_Seaview,22022.27,2022-06-22,Detected,9859977
WG_Seaview,25836.44,2022-06-24,Detected,11567686
WG_Seaview,26582.34,2022-06-27,Detected,11901646
WG_Seaview,33383.7,2022-06-29,Detected,14946802
WG_Seaview,18928.35,2022-07-01,Detected,8474744
WG_Seaview,33425.94,2022-07-04,Detected,14965714
WG_Seaview,121251.42,2022-07-06,Detected,54287603
WG_Seaview,135111.3,2022-07-08,Detected,60493054
WG_Seaview,79483.58,2022-07-11,Detected,35586990
WG_Seaview,28877.22,2022-07-13,Detected,12929127
WG_Seaview,43681.26,2022-07-15,Detected,19557304
WG_Seaview,43911.97,2022-07-18,Detected,19660599
WG_Seaview,34076.89,2022-07-20,Detected,15257163
WG_Seaview,7891.07,2022-07-22,Detected,3533049
WG_Seaview,26115.37,2022-07-25,Detected,11692571
WG_Seaview,14988.97,2022-07-27,Detected,6710975
WG_Seaview,13966.52,2022-07-29,Detected,6253196
WG_Seaview,11523.1,2022-08-01,Detected,5159209
WG_Seaview,19597.42,2022-08-03,Detected,8774305
WG_Seaview,26049.04,2022-08-05,Detected,11662873
WG_Seaview,11379.98,2022-08-08,Detected,5095130
WG_Seaview,7228.2,2022-08-10,Detected,3236264
WG_Seaview,7361.41,2022-08-12,Detected,3295906
WG_Seaview,16719.44,2022-08-15,Detected,7485754
WG_Seaview,18442.67,2022-08-17,Detected,8257291
WG_Seaview,9577.11,2022-08-19,Detected,4287936
WG_Seaview,1928.04,2022-08-22,Detected,863236
WG_Seaview,5061.6,2022-08-24,Detected,2266217
WG_Seaview,6613.68,2022-08-26,Detected,2961126
WG_Seaview,5374.15,2022-08-29,Detected,2406155
WG_Seaview,3801.85,2022-08-31,Detected,1702193
WG_Seaview,5692.58,2022-09-02,Detected,2548725
WG_Seaview,4081,2022-09-05,Detected,1827176
WG_Seaview,9904,2022-09-07,Detected,4434293
WG_Seaview,4398.56,2022-09-09,Detected,1969356
WG_Seaview,8420,2022-09-12,Detected,3769866
WG_Seaview,3956,2022-09-14,Detected,1771210
WG_Seaview,10595.6,2022-09-16,Detected,4743942
WG_Seaview,6787.39,2022-09-19,Detected,3038901
WG_Seaview,13108.49,2022-09-21,Detected,5869032
WG_Seaview,5162.22,2022-09-23,Detected,2311268
WG_Seaview,9853.04,2022-09-27,Detected,4411477
WG_Seaview,8289.82,2022-09-29,Detected,3711580
WG_Seaview,5292.04,2022-10-04,Detected,2369392
WG_Seaview,23309.71,2022-10-06,Detected,10436399
WG_Seaview,16715.64,2022-10-10,Detected,7484052
WG_Seaview,55038.35,2022-10-13,Detected,24642186
WG_Seaview,20294.46,2022-10-17,Detected,9086389
WG_Seaview,50521.38,2022-10-20,Detected,22619814
WG_Seaview,12093.6,2022-10-25,Detected,5414638
WG_Seaview,44693.27,2022-10-27,Detected,20010409
WG_Seaview,17017.66,2022-10-31,Detected,7619275
WG_Seaview,14834.68,2022-11-03,Detected,6641895
WG_Seaview,25174.39,2022-11-07,Detected,11271268
WG_Seaview,13575.18,2022-11-10,Detected,6077982
WG_Seaview,13004.46,2022-11-14,Detected,5822455
WG_Seaview,2957.84,2022-11-17,Detected,1324306
WG_Seaview,11278.72,2022-11-21,Detected,5049793
WG_Seaview,12083.4,2022-11-24,Detected,5410071
WG_Seaview,2291.66,2022-11-28,Detected,1026039
WG_Seaview,13034.31,2022-12-01,Detected,5835819
WG_Seaview,23562.68,2022-12-05,Detected,10549661
WG_Seaview,30621.76,2022-12-08,Detected,13710206
WG_Seaview,28515,2022-12-12,Detected,12766951
WG_Seaview,68484.72,2022-12-15,Detected,30662497
WG_Seaview,17445.43,2022-12-19,Detected,7810800
WG_Seaview,33924.35,2022-12-21,Detected,15188866
WG_Seaview,7587.83,2023-01-09,Detected,3397280
WG_Seaview,7192.62,2023-01-12,Detected,3220334
WG_Seaview,9945.32,2023-01-16,Detected,4452793
WG_Seaview,15007.79,2023-01-19,Detected,6719401
WG_Seaview,8579.73,2023-01-24,Detected,3841381
WG_Seaview,13001.59,2023-01-26,Detected,5821170
WG_Seaview,11360.43,2023-01-30,Detected,5086377
WG_Seaview,5745,2023-02-02,Detected,2572194
WG_Seaview,1214,2023-02-07,Detected,543541
WG_Seaview,2742,2023-02-09,Detected,1227669
WG_Seaview,1215,2023-02-13,Detected,543989
WG_Seaview,679.82,2023-02-16,Detected,304374
WG_Seaview,2605.85,2023-02-20,Detected,1166710
WG_Seaview,500,2023-02-23,Detected,223863
WG_Seaview,6105.04,2023-02-27,Detected,2733394
WG_Seaview,5055,2023-03-02,Detected,2263262
WG_Seaview,5362.21,2023-03-06,Detected,2400809
WG_Seaview,6257,2023-03-09,Detected,2801431
WG_Seaview,3082,2023-03-13,Detected,1379896
WG_Seaview,4768,2023-03-16,Detected,2134765
WG_Seaview,3573,2023-03-20,Detected,1599730
WG_Seaview,5370.02,2023-03-23,Detected,2404306
WK_Cambridge,0,2021-08-27,Not detected,0
WK_Cambridge,0,2021-09-02,Not detected,0
WK_Cambridge,0,2021-09-08,Not detected,0
WK_Cambridge,0,2021-09-10,Not detected,0
WK_Cambridge,0,2021-09-15,Not detected,0
WK_Cambridge,0,2021-09-21,Not detected,0
WK_Cambridge,0,2021-09-30,Not detected,0
WK_Cambridge,0,2021-10-06,Not detected,0
WK_Cambridge,0,2021-10-07,Not detected,0
WK_Cambridge,0,2021-10-11,Not detected,0
WK_Cambridge,0,2021-10-12,Not detected,0
WK_Cambridge,0,2021-10-13,Not detected,0
WK_Cambridge,0,2021-10-19,Not detected,0
WK_Cambridge,0,2021-10-20,Not detected,0
WK_Cambridge,0,2021-10-21,Not detected,0
WK_Cambridge,0,2021-10-26,Not detected,0
WK_Cambridge,0,2021-10-28,Not detected,0
WK_Cambridge,0,2021-11-04,Not detected,0
WK_Cambridge,500,2021-11-09,Detected,111694
WK_Cambridge,0,2021-11-11,Not detected,0
WK_Cambridge,0,2021-11-15,Not detected,0
WK_Cambridge,0,2021-11-16,Not detected,0
WK_Cambridge,0,2021-11-18,Not detected,0
WK_Cambridge,0,2021-11-23,Not detected,0
WK_Cambridge,0,2021-11-30,Not detected,0
WK_Cambridge,0,2021-12-02,Not detected,0
WK_Cambridge,0,2021-12-06,Not detected,0
WK_Cambridge,0,2021-12-14,Not detected,0
WK_Cambridge,0,2021-12-22,Not detected,0
WK_Cambridge,0,2022-01-06,Not detected,0
WK_Cambridge,0,2022-01-13,Not detected,0
WK_Cambridge,0,2022-01-18,Not detected,0
WK_Cambridge,0,2022-01-20,Not detected,0
WK_Cambridge,0,2022-01-26,Not detected,0
WK_Cambridge,715.4,2022-02-10,Detected,159812
WK_Cambridge,500,2022-02-15,Detected,111694
WK_Cambridge,1284.87,2022-02-21,Detected,287025
WK_Cambridge,1911.87,2022-03-01,Detected,427090
WK_Cambridge,2168.27,2022-03-17,Detected,484367
WK_Cambridge,3429.74,2022-03-23,Detected,766165
WK_Cambridge,13813,2022-03-29,Detected,3085669
WK_Cambridge,4439.67,2022-04-08,Detected,991772
WK_Cambridge,19578.96,2022-04-13,Detected,4373720
WK_Cambridge,3103.8,2022-04-21,Detected,693354
WK_Cambridge,38320.07,2022-05-03,Detected,8560274
WK_Cambridge,7146.93,2022-05-12,Detected,1596544
WK_Cambridge,3874.65,2022-05-18,Detected,865553
WK_Cambridge,17293.36,2022-05-26,Detected,3863143
WK_Cambridge,12827.13,2022-06-03,Detected,2865437
WK_Cambridge,7505.56,2022-06-08,Detected,1676658
WK_Cambridge,11638.08,2022-06-15,Detected,2599816
WK_Cambridge,15151.82,2022-06-23,Detected,3384747
WK_Cambridge,8432.6,2022-06-29,Detected,1883748
WK_Cambridge,35361.53,2022-07-07,Detected,7899370
WK_Cambridge,3602.84,2022-07-13,Detected,804834
WK_Cambridge,30393.61,2022-07-18,Detected,6789592
WK_Cambridge,78618.97,2022-07-27,Detected,17562598
WK_Cambridge,1496.63,2022-08-04,Detected,334330
WK_Cambridge,11968.1,2022-08-10,Detected,2673539
WK_Cambridge,13213.43,2022-08-18,Detected,2951732
WK_Cambridge,3632.47,2022-08-24,Detected,811453
WK_Cambridge,500,2022-08-29,Detected,111694
WK_Cambridge,1124.01,2022-09-07,Detected,251091
WK_Cambridge,8097.26,2022-09-15,Detected,1808837
WK_Cambridge,1901.59,2022-09-21,Detected,424793
WK_Cambridge,18853.31,2022-09-29,Detected,4211618
WK_Cambridge,500,2022-10-05,Detected,111694
WK_Cambridge,904.41,2022-10-12,Detected,202035
WK_Cambridge,500,2022-10-17,Detected,111694
WK_Cambridge,500,2022-10-26,Detected,111694
WK_Cambridge,7369.31,2022-11-09,Detected,1646221
WK_Cambridge,500,2022-11-14,Detected,111694
WK_Cambridge,500,2022-11-21,Detected,111694
WK_Cambridge,2807.29,2022-11-29,Detected,627117
WK_Cambridge,500,2022-12-07,Detected,111694
WK_Cambridge,41349.78,2022-12-12,Detected,9237078
WK_Cambridge,1181.19,2023-01-18,Detected,263864
WK_Cambridge,500,2023-01-27,Detected,111694
WK_Cambridge,1134,2023-02-01,Detected,253322
WK_Cambridge,7678,2023-02-09,Detected,1715179
WK_Cambridge,3790.29,2023-02-14,Detected,846708
WK_Cambridge,1133,2023-02-22,Detected,253099
WK_Cambridge,1908.56,2023-03-01,Detected,426350
WK_Cambridge,831,2023-03-10,Detected,185636
WK_Cambridge,500,2023-03-22,Detected,111694
WK_Hamilton,0,2021-06-01,Not detected,0
WK_Hamilton,0,2021-06-08,Not detected,0
WK_Hamilton,0,2021-06-15,Not detected,0
WK_Hamilton,0,2021-06-22,Not detected,0
WK_Hamilton,0,2021-06-29,Not detected,0
WK_Hamilton,0,2021-07-06,Not detected,0
WK_Hamilton,0,2021-07-13,Not detected,0
WK_Hamilton,0,2021-07-20,Not detected,0
WK_Hamilton,0,2021-07-27,Not detected,0
WK_Hamilton,0,2021-08-05,Not detected,0
WK_Hamilton,0,2021-08-10,Not detected,0
WK_Hamilton,0,2021-08-12,Not detected,0
WK_Hamilton,0,2021-08-17,Not detected,0
WK_Hamilton,0,2021-08-19,Not detected,0
WK_Hamilton,0,2021-08-20,Not detected,0
WK_Hamilton,0,2021-08-24,Not detected,0
WK_Hamilton,0,2021-08-26,Not detected,0
WK_Hamilton,0,2021-08-31,Not detected,0
WK_Hamilton,0,2021-09-02,Not detected,0
WK_Hamilton,0,2021-09-07,Not detected,0
WK_Hamilton,0,2021-09-09,Not detected,0
WK_Hamilton,0,2021-09-14,Not detected,0
WK_Hamilton,0,2021-09-16,Not detected,0
WK_Hamilton,0,2021-09-21,Not detected,0
WK_Hamilton,0,2021-09-23,Not detected,0
WK_Hamilton,0,2021-09-28,Not detected,0
WK_Hamilton,0,2021-09-30,Not detected,0
WK_Hamilton,0,2021-10-04,Not detected,0
WK_Hamilton,0,2021-10-05,Not detected,0
WK_Hamilton,500,2021-10-06,Detected,137175
WK_Hamilton,0,2021-10-07,Not detected,0
WK_Hamilton,0,2021-10-08,Not detected,0
WK_Hamilton,0,2021-10-11,Not detected,0
WK_Hamilton,0,2021-10-12,Not detected,0
WK_Hamilton,0,2021-10-13,Not detected,0
WK_Hamilton,500,2021-10-14,Detected,137175
WK_Hamilton,0,2021-10-18,Not detected,0
WK_Hamilton,500,2021-10-19,Detected,137175
WK_Hamilton,0,2021-10-20,Not detected,0
WK_Hamilton,0,2021-10-21,Not detected,0
WK_Hamilton,786.35,2021-10-26,Detected,215735
WK_Hamilton,500,2021-10-27,Detected,137175
WK_Hamilton,1320.12,2021-11-01,Detected,362175
WK_Hamilton,500,2021-11-03,Detected,137175
WK_Hamilton,740.7,2021-11-08,Detected,203211
WK_Hamilton,500,2021-11-09,Detected,137175
WK_Hamilton,0,2021-11-11,Not detected,0
WK_Hamilton,500,2021-11-15,Detected,137175
WK_Hamilton,500,2021-11-16,Detected,137175
WK_Hamilton,500,2021-11-18,Detected,137175
WK_Hamilton,500,2021-11-22,Detected,137175
WK_Hamilton,500,2021-11-24,Detected,137175
WK_Hamilton,0,2021-11-29,Not detected,0
WK_Hamilton,0,2021-11-30,Not detected,0
WK_Hamilton,644.35,2021-12-02,Detected,176777
WK_Hamilton,0,2021-12-06,Not detected,0
WK_Hamilton,0,2021-12-07,Not detected,0
WK_Hamilton,500,2021-12-09,Detected,137175
WK_Hamilton,500,2021-12-13,Detected,137175
WK_Hamilton,500,2021-12-14,Detected,137175
WK_Hamilton,0,2021-12-15,Not detected,0
WK_Hamilton,0,2021-12-22,Not detected,0
WK_Hamilton,0,2022-01-06,Not detected,0
WK_Hamilton,0,2022-01-10,Not detected,0
WK_Hamilton,500,2022-01-13,Detected,137175
WK_Hamilton,0,2022-01-17,Not detected,0
WK_Hamilton,0,2022-01-18,Not detected,0
WK_Hamilton,0,2022-01-19,Not detected,0
WK_Hamilton,0,2022-01-24,Not detected,0
WK_Hamilton,500,2022-01-25,Detected,137175
WK_Hamilton,500,2022-01-26,Detected,137175
WK_Hamilton,500,2022-02-01,Detected,137175
WK_Hamilton,888.76,2022-02-09,Detected,243831
WK_Hamilton,1939.56,2022-02-10,Detected,532119
WK_Hamilton,5913.91,2022-02-15,Detected,1622485
WK_Hamilton,5714.49,2022-02-16,Detected,1567774
WK_Hamilton,2723.07,2022-02-17,Detected,747076
WK_Hamilton,11692.84,2022-02-21,Detected,3207939
WK_Hamilton,12471.59,2022-02-22,Detected,3421589
WK_Hamilton,5834.77,2022-02-23,Detected,1600773
WK_Hamilton,6825.19,2022-02-28,Detected,1872495
WK_Hamilton,11628.64,2022-03-02,Detected,3190325
WK_Hamilton,19072.47,2022-03-07,Detected,5232545
WK_Hamilton,40142.3,2022-03-08,Detected,11013068
WK_Hamilton,48437.99,2022-03-09,Detected,13288997
WK_Hamilton,2324.69,2022-03-15,Detected,637780
WK_Hamilton,49318.45,2022-03-16,Detected,13530552
WK_Hamilton,1060.3,2022-03-17,Detected,290894
WK_Hamilton,13041,2022-03-22,Detected,3577807
WK_Hamilton,21909.35,2022-03-23,Detected,6010845
WK_Hamilton,3073.1,2022-03-24,Detected,843107
WK_Hamilton,22614,2022-03-28,Detected,6204167
WK_Hamilton,54573,2022-03-29,Detected,14972141
WK_Hamilton,13102,2022-03-30,Detected,3594543
WK_Hamilton,4366.15,2022-04-04,Detected,1197856
WK_Hamilton,3088.48,2022-04-05,Detected,847326
WK_Hamilton,9711.38,2022-04-06,Detected,2664324
WK_Hamilton,14874.69,2022-04-11,Detected,4080881
WK_Hamilton,3682.77,2022-04-12,Detected,1010370
WK_Hamilton,20827.11,2022-04-13,Detected,5713932
WK_Hamilton,11313.46,2022-04-19,Detected,3103855
WK_Hamilton,797.62,2022-04-20,Detected,218827
WK_Hamilton,3223.71,2022-04-21,Detected,884427
WK_Hamilton,12062.38,2022-04-26,Detected,3309322
WK_Hamilton,12375.4,2022-04-27,Detected,3395199
WK_Hamilton,1089.15,2022-04-28,Detected,298809
WK_Hamilton,500,2022-05-02,Detected,137175
WK_Hamilton,6179.22,2022-05-03,Detected,1695273
WK_Hamilton,4100.04,2022-05-05,Detected,1124848
WK_Hamilton,9189.45,2022-05-09,Detected,2521132
WK_Hamilton,4191.74,2022-05-10,Detected,1150006
WK_Hamilton,14832.53,2022-05-12,Detected,4069315
WK_Hamilton,14764.74,2022-05-16,Detected,4050717
WK_Hamilton,18183.45,2022-05-17,Detected,4988642
WK_Hamilton,3437.31,2022-05-18,Detected,943028
WK_Hamilton,7032.91,2022-05-24,Detected,1929483
WK_Hamilton,2381.45,2022-05-25,Detected,653352
WK_Hamilton,5793.56,2022-05-26,Detected,1589467
WK_Hamilton,28861.03,2022-05-30,Detected,7918044
WK_Hamilton,5845.55,2022-05-31,Detected,1603730
WK_Hamilton,3062.98,2022-06-01,Detected,840330
WK_Hamilton,3557.03,2022-06-07,Detected,975873
WK_Hamilton,2398.01,2022-06-08,Detected,657895
WK_Hamilton,3809.94,2022-06-09,Detected,1045259
WK_Hamilton,591,2022-06-13,Detected,162141
WK_Hamilton,612,2022-06-14,Detected,167902
WK_Hamilton,2980.52,2022-06-16,Detected,817707
WK_Hamilton,1582.45,2022-06-22,Detected,434146
WK_Hamilton,4497.14,2022-06-27,Detected,1233793
WK_Hamilton,6785.62,2022-06-28,Detected,1861639
WK_Hamilton,2714.18,2022-06-30,Detected,744637
WK_Hamilton,9325.62,2022-07-05,Detected,2558490
WK_Hamilton,12915.26,2022-07-06,Detected,3543310
WK_Hamilton,10044.92,2022-07-12,Detected,2755831
WK_Hamilton,2698.8,2022-07-13,Detected,740417
WK_Hamilton,13334.66,2022-07-18,Detected,3658373
WK_Hamilton,4473.31,2022-07-19,Detected,1227255
WK_Hamilton,28503.65,2022-07-26,Detected,7819996
WK_Hamilton,22131.89,2022-07-27,Detected,6071899
WK_Hamilton,14100.1,2022-08-01,Detected,3868372
WK_Hamilton,16367.19,2022-08-02,Detected,4490350
WK_Hamilton,5523.25,2022-08-09,Detected,1515307
WK_Hamilton,22945.73,2022-08-10,Detected,6295177
WK_Hamilton,4842.96,2022-08-16,Detected,1328669
WK_Hamilton,8829.52,2022-08-18,Detected,2422385
WK_Hamilton,15132.65,2022-08-22,Detected,4151653
WK_Hamilton,10390.52,2022-08-23,Detected,2850646
WK_Hamilton,3048.75,2022-08-29,Detected,836426
WK_Hamilton,2550.09,2022-08-30,Detected,699619
WK_Hamilton,1962.8,2022-09-06,Detected,538495
WK_Hamilton,1208.17,2022-09-07,Detected,331462
WK_Hamilton,6118.75,2022-09-15,Detected,1678683
WK_Hamilton,6543.33,2022-09-17,Detected,1795167
WK_Hamilton,10404.79,2022-09-18,Detected,2854561
WK_Hamilton,4264.38,2022-09-19,Detected,1169935
WK_Hamilton,2781.68,2022-09-20,Detected,763155
WK_Hamilton,10680.67,2022-09-28,Detected,2930249
WK_Hamilton,15939.6,2022-09-29,Detected,4373040
WK_Hamilton,3771.01,2022-10-04,Detected,1034579
WK_Hamilton,4570.56,2022-10-05,Detected,1253936
WK_Hamilton,2960.6,2022-10-11,Detected,812242
WK_Hamilton,8335.23,2022-10-13,Detected,2286776
WK_Hamilton,4012.03,2022-10-17,Detected,1100703
WK_Hamilton,9543.12,2022-10-18,Detected,2618161
WK_Hamilton,2116.26,2022-10-25,Detected,580597
WK_Hamilton,1105.68,2022-10-26,Detected,303344
WK_Hamilton,8182.55,2022-10-31,Detected,2244888
WK_Hamilton,5290.85,2022-11-01,Detected,1451548
WK_Hamilton,500,2022-11-08,Detected,137175
WK_Hamilton,500,2022-11-09,Detected,137175
WK_Hamilton,15520.11,2022-11-14,Detected,4257953
WK_Hamilton,3074.53,2022-11-15,Detected,843499
WK_Hamilton,4877.59,2022-11-21,Detected,1338170
WK_Hamilton,5024.57,2022-11-22,Detected,1378494
WK_Hamilton,1029.96,2022-11-28,Detected,282570
WK_Hamilton,1161.81,2022-11-29,Detected,318743
WK_Hamilton,10860.22,2022-12-06,Detected,2979509
WK_Hamilton,2089.54,2022-12-07,Detected,573266
WK_Hamilton,48718.67,2022-12-12,Detected,13366002
WK_Hamilton,29679.32,2022-12-13,Detected,8142542
WK_Hamilton,8921.3,2022-12-19,Detected,2447565
WK_Hamilton,3667.7,2022-12-20,Detected,1006236
WK_Hamilton,2726.58,2023-01-09,Detected,748039
WK_Hamilton,1777.44,2023-01-10,Detected,487641
WK_Hamilton,2415.73,2023-01-16,Detected,662757
WK_Hamilton,4036.99,2023-01-17,Detected,1107551
WK_Hamilton,500,2023-01-23,Detected,137175
WK_Hamilton,500,2023-01-30,Detected,137175
WK_Hamilton,500,2023-01-31,Detected,137175
WK_Hamilton,4382,2023-02-07,Detected,1202204
WK_Hamilton,2011,2023-02-08,Detected,551719
WK_Hamilton,3158.85,2023-02-15,Detected,866632
WK_Hamilton,1397,2023-02-21,Detected,383267
WK_Hamilton,4743,2023-02-22,Detected,1301245
WK_Hamilton,5144,2023-02-23,Detected,1411260
WK_Hamilton,6221.32,2023-02-27,Detected,1706823
WK_Hamilton,885.48,2023-02-28,Detected,242932
WK_Hamilton,4369,2023-03-06,Detected,1198638
WK_Hamilton,2186,2023-03-07,Detected,599730
WK_Hamilton,2813,2023-03-13,Detected,771748
WK_Hamilton,2648,2023-03-14,Detected,726480
WK_Hamilton,2590.21,2023-03-20,Detected,710625
WK_Matamata,0,2021-08-26,Not detected,0
WK_Matamata,0,2021-09-01,Not detected,0
WK_Matamata,0,2021-09-09,Not detected,0
WK_Matamata,0,2021-09-16,Not detected,0
WK_Matamata,0,2021-09-29,Not detected,0
WK_Matamata,0,2021-10-06,Not detected,0
WK_Matamata,0,2021-10-13,Not detected,0
WK_Matamata,0,2021-10-21,Not detected,0
WK_Matamata,0,2021-10-28,Not detected,0
WK_Matamata,0,2021-11-01,Not detected,0
WK_Matamata,0,2021-11-03,Not detected,0
WK_Matamata,0,2021-11-09,Not detected,0
WK_Matamata,0,2021-11-11,Not detected,0
WK_Matamata,0,2021-11-16,Not detected,0
WK_Matamata,0,2021-11-18,Not detected,0
WK_Matamata,0,2021-11-22,Not detected,0
WK_Matamata,0,2021-11-24,Not detected,0
WK_Matamata,500,2021-11-29,Detected,112574
WK_Matamata,0,2021-12-07,Not detected,0
WK_Matamata,0,2021-12-09,Not detected,0
WK_Matamata,0,2021-12-14,Not detected,0
WK_Matamata,0,2021-12-16,Not detected,0
WK_Matamata,0,2021-12-20,Not detected,0
WK_Matamata,0,2022-01-06,Not detected,0
WK_Matamata,0,2022-01-14,Not detected,0
WK_Matamata,0,2022-01-21,Not detected,0
WK_Matamata,0,2022-01-28,Not detected,0
WK_Matamata,0,2022-02-01,Not detected,0
WK_Matamata,0,2022-02-04,Not detected,0
WK_Matamata,1723.25,2022-02-16,Detected,387988
WK_Morrinsville,0,2021-08-26,Not detected,0
WK_Morrinsville,0,2021-09-01,Not detected,0
WK_Morrinsville,0,2021-09-09,Not detected,0
WK_Morrinsville,0,2021-09-16,Not detected,0
WK_Morrinsville,0,2021-09-29,Not detected,0
WK_Morrinsville,0,2021-10-06,Not detected,0
WK_Morrinsville,0,2021-10-13,Not detected,0
WK_Morrinsville,0,2021-10-21,Not detected,0
WK_Morrinsville,0,2021-10-28,Not detected,0
WK_Morrinsville,0,2021-11-01,Not detected,0
WK_Morrinsville,0,2021-11-03,Not detected,0
WK_Morrinsville,0,2021-11-09,Not detected,0
WK_Morrinsville,0,2021-11-11,Not detected,0
WK_Morrinsville,0,2021-11-16,Not detected,0
WK_Morrinsville,0,2021-11-18,Not detected,0
WK_Morrinsville,0,2021-11-22,Not detected,0
WK_Morrinsville,0,2021-11-24,Not detected,0
WK_Morrinsville,0,2021-11-29,Not detected,0
WK_Morrinsville,0,2021-12-07,Not detected,0
WK_Morrinsville,0,2021-12-09,Not detected,0
WK_Morrinsville,0,2021-12-14,Not detected,0
WK_Morrinsville,0,2021-12-16,Not detected,0
WK_Morrinsville,0,2021-12-20,Not detected,0
WK_Morrinsville,0,2022-01-06,Not detected,0
WK_Morrinsville,0,2022-01-14,Not detected,0
WK_Morrinsville,0,2022-01-21,Not detected,0
WK_Morrinsville,0,2022-01-28,Not detected,0
WK_Morrinsville,500,2022-02-01,Detected,322233
WK_Morrinsville,1718.29,2022-02-04,Detected,1107382
WK_Morrinsville,9307.99,2022-02-16,Detected,5998700
WK_Ngatea,0,2021-09-20,Not detected,0
WK_Ngatea,0,2021-09-23,Not detected,0
WK_Ngatea,0,2021-09-29,Not detected,0
WK_Ngatea,0,2021-10-06,Not detected,0
WK_Ngatea,0,2021-11-24,Not detected,0
WK_Ngatea,0,2021-12-07,Not detected,0
WK_Ngatea,0,2022-01-11,Not detected,0
WK_Ngatea,3128.54,2022-03-15,Detected,7539333
WK_Ngatea,500,2022-03-25,Detected,1204928
WK_Ngatea,500,2022-04-12,Detected,1204928
WK_Ngatea,500,2022-04-20,Detected,1204928
WK_Ngatea,500,2022-05-02,Detected,1204928
WK_Otorohanga,0,2021-10-07,Not detected,0
WK_Otorohanga,0,2021-10-08,Not detected,0
WK_Otorohanga,0,2021-10-18,Not detected,0
WK_Otorohanga,0,2021-10-20,Not detected,0
WK_Otorohanga,6107,2021-10-26,Detected,2342428
WK_Otorohanga,1061.85,2021-10-28,Detected,407287
WK_Otorohanga,12161.8,2021-11-01,Detected,4664834
WK_Otorohanga,500,2021-11-03,Detected,191782
WK_Otorohanga,39690.88,2021-11-08,Detected,15224012
WK_Otorohanga,500,2021-11-10,Detected,191782
WK_Otorohanga,678.37,2021-11-15,Detected,260198
WK_Otorohanga,25424.65,2021-11-17,Detected,9751992
WK_Otorohanga,500,2021-11-22,Detected,191782
WK_Otorohanga,500,2021-11-29,Detected,191782
WK_Otorohanga,0,2021-12-01,Not detected,0
WK_Otorohanga,1279.59,2021-12-06,Detected,490805
WK_Otorohanga,500,2021-12-08,Detected,191782
WK_Otorohanga,0,2021-12-13,Not detected,0
WK_Otorohanga,0,2021-12-15,Not detected,0
WK_Otorohanga,500,2021-12-20,Detected,191782
WK_Otorohanga,0,2022-01-10,Not detected,0
WK_Otorohanga,500,2022-01-12,Detected,191782
WK_Otorohanga,0,2022-01-20,Not detected,0
WK_Otorohanga,500,2022-01-24,Detected,191782
WK_Otorohanga,0,2022-01-27,Not detected,0
WK_Otorohanga,0,2022-02-01,Not detected,0
WK_Otorohanga,0,2022-02-09,Not detected,0
WK_Otorohanga,699.62,2022-02-21,Detected,268349
WK_Otorohanga,2252.41,2022-02-23,Detected,863944
WK_Otorohanga,50690.99,2022-03-02,Detected,19443263
WK_Otorohanga,30105.86,2022-03-10,Detected,11547538
WK_Otorohanga,1132136.69,2022-03-14,Detected,434247435
WK_Otorohanga,235198.68,2022-03-22,Detected,90213862
WK_Otorohanga,70112.71,2022-03-24,Detected,26892746
WK_Otorohanga,20190.24,2022-04-05,Detected,7744259
